Cement Amount  (kg/m³),CaO_C,SiO2_C,Al2O3_C,Sp.Gr_C,Silica Fume (kg/m³),CaO_SF,SiO2_SF,Al2O3_SF,Sp.Gr_SF,Flayash Amount   (kg/m³),CaO_FA,SiO2_FA,Al2O3_FA,Sp.Gr_FA,Limestone Powder  (kg/m3),CaO_LP,SiO2_LP,Al2O3_LP,Sp.Gr_LP,Quartzpowder (kg/m3),CaO_QP,SiO2_QP,Al2O3_QP,Sp.Gr_QP,Glass powder (kg/m3),CaO_GP,SiO2_GP,Al2O3_GP,Rice husk ash (kg/m3),CaO_RH,SiO2_RH,Al2O3_RH,Sp.Gr_RH,Metakaolin (kg/m³),CaO_MK,SiO2_MK,Al2O3_MK,Sp.Gr_MK,GGBFS  (kg/m³),CaO_GGBFS,SiO2_GGBFS,Al2O3_GGBFS,Sp.Gr_GGBFS,Slag Amount   (kg/m³),CaO_S,SiO2_S,Al2O3_S,Sp.Gr_S,Filler (kg/m³),Type of Filler,Sand Amount  (kg/m³),Max Size (mm),d50 _(mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Synergetic Type of Fiber,Amount / Quantity of Fiber .1,Length (mm).1,Diameter (mm).1,Water _Amount  _(kg/m³),Superplasticizer  Amount  (kg/m³),Curing,Temperature (o C),Specimen Size
900.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,180.0,0.49,95.3,0.17,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.01,99.01520737327186,0.05,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1080.0,9.0,0.45,1,235.5,8.0,0.2,0,0.0,0,0.0,207.0,31.5,0,20.0,14
655.2,66.14,19.688,3.226,3.15,109.0,1.234,96.152,0.878,2.241,164.0,14.45,55.245,37.224,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.8,2,546.0,13.0,0.0,6,156.0,13.0,0.22,0,0.0,0,0.0,196.6,22.14,2,80.0,3
788.5,61.33,21.01,6.4,3.15,197.1,0.38,96.0,0.25,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.6,5,867.4,14.0,0.4,1,79.0,19.5,0.2,5,2.0,2,0.031,160.3,49.8,2,90.0,12
1006.0,65.6,22.0,3.5,2.73,151.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.38,99.8,0.11,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,704.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,231.0,22.0,0,23.0,1
890.0,64.3,22.3,3.4,3.15,169.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1059.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,180.0,59.0,1,90.0,1
580.0,76.2,11.8,1.88,3.095097159940209,73.95,0.43,97.2,0.0,2.264394973070018,406.0,18.0,35.8,14.0,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,464.0,20.0,0.75,21,117.9,20.0,0.2,0,0.0,0,0.0,152.83,21.69,0,23.0,13
765.0,64.67,17.33,5.52,3.095097159940209,170.0,0.91,92.3,0.8,2.264394973070018,0.0,0.0,0.0,0.0,0.0,255.0,53.93,2.04,0.98,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.63999999999942,0.59,46.65,43.88,2.5290322580645155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,612.0,9.0,0.0,10,20.0,12.0,0.024,0,0.0,0,0.0,306.0,51.0,0,20.0,0
752.0,62.92,20.1,5.62,3.13,226.0,0.49,92.26,0.89,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,34.2,39.66,12.94,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1048.0,7.0,0.0,6,234.0,6.0,0.15,0,0.0,0,0.0,125.0,52.0,12,210.0,4
680.0,63.074,19.383,4.581,3.095097159940209,140.0,0.36,94.65,0.25,2.264394973070018,0.0,0.0,0.0,0.0,0.0,150.0,54.06,0.191,0.083,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,12,750.0,9.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,190.0,35.0,0,20.0,0
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1030.0,10.0,0.0,1,39.34,20.0,0.2,1,17.0,4,0.2,170.9,28.0,1,90.0,1
897.2,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,269.16,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1049.72,19.0,0.0,1,117.0,13.0,0.3,0,0.0,0,0.0,161.496,22.43,14,90.0,3
1000.0,64.38,21.08,5.36,3.15,250.0,1.87,89.22,1.2,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1450.0,4.0,0.35,0,0.0,0.0,0.0,0,0.0,0,0.0,200.0,15.0,0,20.0,1
897.2,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,269.16,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1049.72,19.0,0.0,1,156.0,13.0,0.3,0,0.0,0,0.0,161.496,22.43,14,90.0,3
580.0,76.2,11.8,1.88,3.095097159940209,73.95,0.43,97.2,0.0,2.264394973070018,406.0,18.0,35.8,14.0,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,464.0,20.0,0.75,15,26.0,18.0,0.2,0,0.0,0,0.0,152.83,21.69,0,23.0,13
788.5,61.33,21.01,6.4,3.15,197.1,0.38,96.0,0.25,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.6,5,867.4,16.0,0.0,1,156.0,13.0,0.2,0,0.0,0,0.0,160.3,15.77,0,0.0,13
1044.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,261.0,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1212.0,8.0,0.5,1,312.0,12.7,0.2,0,0.0,0,0.0,261.0,44.2,2,90.0,6
765.0,64.67,17.33,5.52,3.095097159940209,170.0,0.91,92.3,0.8,2.264394973070018,0.0,0.0,0.0,0.0,0.0,255.0,53.93,2.04,0.98,2.6236363636363644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.63999999999942,0.59,46.65,43.88,2.5290322580645155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,612.0,9.0,0.0,10,20.0,12.0,0.024,0,0.0,0,0.0,306.0,51.0,0,20.0,0
1234.4,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,308.6,0.6184246823956443,95.25,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,639.0,8.0,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,308.6,52.2,2,90.0,6
648.0,57.21,22.36,7.73,3.095097159940209,150.0,0.6184246823956443,92.3,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,5.032542372881355,28.06915254237288,3.023050847457627,3.561558441558444,0.0,0,1200.0,6.0,0.5,4,130.0,13.0,0.22,0,0.0,0,0.0,125.0,52.0,1,70.0,3
770.0,62.52,19.66,4.29,3.095097159940209,230.0,0.17,96.31,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1000.0,6.0,0.0,1,39.0,6.0,0.2,6,5.0,3,0.2,135.5,35.0,0,0.0,3
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1030.0,10.0,0.0,14,78.0,20.0,0.2,0,0.0,0,0.0,170.2,28.0,1,90.0,1
724.5,62.0,20.9,4.6,3.14,177.6,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,180.0,30.0,1,90.0,7
661.5,62.0,20.9,4.6,3.14,177.6,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,975.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,160.0,30.0,1,90.0,7
486.0,64.5,19.72,5.1,3.15,0.0,0.0,0.0,0.0,0.0,556.0,28.1,36.5,24.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1019.0,5.0,1.1,4,156.0,13.0,0.2,0,0.0,0,0.0,188.0,5.5,0,23.0,17
695.9,62.26,21.2,5.43,3.095097159940209,214.1,0.6,92.5,0.4,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6,1,1177.5,2.0,0.45,2,120.0,13.0,0.2,0,0.0,0,0.0,184.0,22.2,2,80.0,0
926.47,62.57,20.42,4.94,3.095097159940209,350.0,0.01,95.2,0.91,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,555.88,16.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,231.62,92.79,0,20.0,7
920.0,66.45,17.84,4.26,3.1,230.0,0.0,88.2,2.22,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.97,88.09279999999998,0.19,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1012.0,6.0,0.26,0,0.0,0.0,0.0,0,0.0,0,0.0,239.2,19.14,0,20.0,24
788.5,61.33,21.01,6.4,3.15,197.1,0.38,96.0,0.25,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.6,5,867.4,3.0,0.25,1,79.0,19.5,0.2,2,2.0,2,0.03,160.3,52.6,2,90.0,1
768.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,144.0,0.6184246823956443,95.0,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,41.7,30.12,13.35,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0,1017.0,28.0,0.0,4,156.0,13.0,0.18,0,0.0,0,0.0,163.0,34.0,0,20.0,18
862.8,60.26,15.43,7.99,3.095097159940209,215.7,1.2,92.74,1.12,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1078.5,15.0,0.0,1,156.0,22.0,0.2,0,0.0,0,0.0,169.5,32.4,0,0.0,0
759.0,53.32,24.86,6.45,3.095097159940209,227.0,0.03,97.57,0.06,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.4984183673469388,99.5,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,8,444.0,9.0,0.0,9,156.0,13.0,0.2,0,0.0,0,0.0,178.0,19.0,0,20.0,3
850.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1030.0,10.0,0.0,19,78.0,13.0,0.2,0,0.0,0,0.0,170.2,28.0,1,90.0,1
972.0,65.6,22.0,3.5,2.73,195.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,975.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,233.0,21.0,1,90.0,1
700.0,61.8,20.0,4.64,3.095097159940209,140.0,1.0,93.1,0.76,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,37.08051502145924,36.67463519313304,12.285930735930735,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1200.0,22.0,0.0,1,117.0,13.0,0.2,0,0.0,0,0.0,152.0,22.8,0,21.7,27
610.0,62.2,24.3,4.6,3.095097159940209,128.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,574.0,7.22,52.25,26.42,2.5021542857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.71,87.51,0.31,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,429.0,21.0,0.0,13,20.0,18.0,0.026,0,0.0,0,0.0,290.0,30.0,20,25.0,25
636.0,65.6,22.0,3.5,2.73,221.0,0.4,99.8,0.11,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,11.3,73.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,954.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,173.0,42.5,4,23.0,1
1008.0,62.0,20.9,4.6,3.14,177.6,0.4,93.6,1.3,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,825.0,4.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,200.0,30.0,1,90.0,7
900.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,180.0,0.49,95.3,0.17,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.01,99.01520737327186,0.05,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1080.0,9.0,0.45,1,235.5,12.0,0.2,0,0.0,0,0.0,207.0,31.5,0,20.0,14
755.0,63.9,20.3,4.6,3.095097159940209,94.0,0.3,96.9,0.2,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.87,58.1,31.11,2.5290322580645155,105.0,38.44,39.66,11.61,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,928.0,9.0,0.38,5,119.0,13.0,0.2,0,0.0,0,0.0,147.0,64.98,0,0.0,3
900.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,180.0,0.49,95.3,0.17,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.01,99.01520737327186,0.05,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1080.0,9.0,0.45,1,468.0,16.0,0.2,0,0.0,0,0.0,207.0,31.5,0,20.0,14
699.9,63.71,20.27,4.8,3.095097159940209,43.7,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.4984183673469388,99.01520737327186,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1098.4,10.0,0.4,4,195.0,13.0,0.2,0,0.0,0,0.0,202.1,45.9,0,21.0,0
640.0,62.6,18.4,4.1,3.11,214.0,0.43,94.24,0.33,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1170.0,9.0,0.0,8,145.0,13.0,0.2,0,0.0,0,0.0,135.0,35.0,13,65.0,8
800.0,63.19232142857143,20.94610227272727,4.926579545454546,3.095097159940209,200.0,0.6184246823956443,94.77242156074014,0.6051049504950495,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,37.08051502145924,36.67463519313304,12.285930735930735,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,500.0,4.0,0.0,10,19.4,18.0,0.025,0,0.0,0,0.0,300.0,10.8,0,20.0,18
666.4,53.32,24.86,6.45,3.095097159940209,210.5,0.03,97.57,0.06,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.6,0.4984183673469388,99.5,0.2273469387755102,2.694193548387096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,9,820.8,21.0,0.13,4,156.0,13.0,0.2,0,0.0,0,0.0,164.2,17.5,0,22.0,0
881.21,57.6,23.3,7.2,3.095097159940209,155.51,0.3,91.7,1.0,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1140.39,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,186.61,36.29,0,20.0,0
680.0,63.56,19.3,5.57,3.095097159940209,260.0,0.49,92.26,0.89,2.264394973070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,32.13,35.71,14.2,2.897951807228916,0.0,0.0,0.0,0.0,0.0,0.0,0,1050.0,23.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,170.0,45.0,12,210.0,1
640.0,62.6,18.4,4.1,3.11,214.0,0.59,94.49,0.41,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1170.0,9.0,0.0,8,145.0,16.0,0.2,0,0.0,0,0.0,135.0,40.0,0,22.0,8
823.0,65.6,22.0,3.5,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.38,99.8,0.09,2.73,229.0,11.3,73.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,987.0,4.0,0.25,0,0.0,0.0,0.0,0,0.0,0,0.0,199.0,13.0,0,20.0,1
